purchase_id,customer_id,product_id,purchased_at,quantity,rating,review,is_holdout
O0950,C192,P071,2025-08-28,1,1,저랑은 안 맞았어요. 붉은 기가 빨리 가라앉는다는 잘 모르겠어요.,0
O0951,C192,P037,2025-10-27,1,5,재구매입니다. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,0
O0952,C192,P080,2026-04-03,1,3,나쁘진 않은데 특별하진 않네요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,1
O0953,C193,P070,2025-07-07,1,5,샘플 써보고 본품 구매했어요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,0
O0954,C193,P039,2025-08-31,1,5,두 통째 쓰는 중이에요. 눈가가 덜 접힌다는 게 느껴져요.,0
O0955,C193,P167,2025-09-19,1,4,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,0
O0956,C193,P080,2025-11-21,1,4,재구매입니다. 레티놀 들어간 거 찾다가 샀는데 만족합니다. 김지훈 언니가 쓰는 거 보고 따라 샀습니다.,0
O0957,C193,P033,2026-03-01,2,2,광고를 너무 믿었나 봐요. 향이 저한테는 좀 강했어요.,0
O0958,C193,P063,2026-04-06,1,5,재구매입니다. 민감성인데 자극 없이 잘 썼어요.,0
O0959,C193,P042,2026-04-28,1,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요. 카톡 아이디 junseo32 입니다.,0
O0960,C193,P104,2026-06-11,1,4,"샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 한채원이라고 하고요, 매장 직원분이 친절했어요.",0
O0961,C193,P085,2026-07-30,1,2,환불 고민 중입니다. 민감성이라 그런지 발랐더니 조금 따가웠어요.,1
O0962,C194,P082,2025-09-14,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O0963,C194,P128,2025-11-04,1,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-3492-6679으로 문자주세요.,0
O0964,C194,P097,2026-01-03,1,4,샘플 써보고 본품 구매했어요. 올라오던 게 덜하다는 게 느껴져요.,0
O0965,C194,P166,2026-02-21,1,5,"친구가 좋다고 해서 샀는데 만족해요. 탱탱한 느낌이 오래간다는 게 느껴져요. 오지훈이라고 하고요, 매장 직원분이 친절했어요.",1
O0966,C195,P096,2025-08-19,1,3,무난해요. 복합성인데 자극 없이 잘 썼어요.,0
O0967,C195,P113,2025-10-27,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 재고 문의는 010 5279 9730 로 부탁드려요.,0
O0968,C195,P138,2025-12-01,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O0969,C195,P043,2026-01-04,1,5,친구가 좋다고 해서 샀는데 만족해요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O0970,C195,P008,2026-01-13,1,1,환불 고민 중입니다. 복합성이라 그런지 발랐더니 조금 따가웠어요.,0
O0971,C195,P152,2026-04-02,1,1,광고를 너무 믿었나 봐요. 복합성이라 그런지 발랐더니 조금 따가웠어요.,0
O0972,C195,P067,2026-07-16,1,5,두 통째 쓰는 중이에요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 샘플 문의는 gaeun52@example.com 로 주세요.,0
O0973,C195,P029,2026-07-24,1,4,고민하다 샀는데 잘 산 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,1
O0974,C196,P096,2025-11-02,1,5,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요. 신소율님이 추천해줘서 샀어요.,0
O0975,C196,P008,2025-12-13,1,3,기대가 컸나 봐요. 결이 정돈된 느낌이 든다는 게 느껴져요. 성남 사는 박가은입니다. 배송 빨랐어요.,0
O0976,C196,P099,2025-12-24,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O0977,C196,P053,2026-03-06,1,4,고민하다 샀는데 잘 산 것 같아요. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,0
O0978,C196,P137,2026-07-01,1,4,고민하다 샀는데 잘 산 것 같아요. 속건조가 덜하다는 게 느껴져요.,1
O0979,C197,P165,2025-08-18,2,4,두 통째 쓰는 중이에요. 젤 같은 제형이라 아침에 쓰기 좋아요. 궁금하신 분은 010-9713-1457으로 문자주세요.,0
O0980,C197,P093,2026-02-10,1,5,고민하다 샀는데 잘 산 것 같아요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,0
O0981,C197,P023,2026-03-27,2,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 저는 오지아인데 벌써 세 번째 재구매예요.,0
O0982,C197,P140,2026-07-10,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 임미연 언니가 쓰는 거 보고 따라 샀습니다.,0
O0983,C197,P162,2026-07-11,1,5,두 통째 쓰는 중이에요. 녹차 들어간 거 찾다가 샀는데 만족합니다. 재고 문의는 010 9713 1457 로 부탁드려요.,0
O0984,C197,P096,2026-08-06,1,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요. 신준서님이 추천해줘서 샀어요.,1
O0985,C198,P140,2025-11-15,1,4,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요. 강우진 언니가 쓰는 거 보고 따라 샀습니다.,0
O0986,C198,P123,2026-02-20,1,5,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요. 청주 일산동 사는데 근처 매장에도 있더라고요.,0
O0987,C198,P053,2026-04-22,1,4,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,1
O0988,C199,P165,2025-08-19,1,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 재고 문의는 010 4383 4140 로 부탁드려요.,0
O0989,C199,P183,2025-08-24,1,5,친구가 좋다고 해서 샀는데 만족해요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,0
O0990,C199,P103,2026-04-11,1,5,샘플 써보고 본품 구매했어요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 공구 원하시면 01043834140 연락주세요.,0
O0991,C199,P075,2026-04-22,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O0992,C199,P050,2026-07-02,1,5,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,1
O0993,C200,P151,2025-08-14,2,5,재구매입니다. 향이 세지 않아서 좋아요. 송도현님이 추천해줘서 샀어요.,0
O0994,C200,P149,2025-09-03,1,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요.,0
O0995,C200,P036,2025-11-03,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O0996,C200,P105,2025-12-22,1,2,환불 고민 중입니다. 향이 저한테는 좀 강했어요. 공구 원하시면 01062738006 연락주세요.,0
O0997,C200,P084,2026-06-23,1,1,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요. 공구 원하시면 01062738006 연락주세요.,1
O0998,C201,P051,2025-08-22,1,3,나쁘진 않은데 특별하진 않네요. 지성인데 자극 없이 잘 썼어요.,0
O0999,C201,P149,2025-10-09,2,2,다음엔 다른 거 살 것 같아요. 지성이라 그런지 발랐더니 조금 따가웠어요. 광주 해운대 사는데 근처 매장에도 있더라고요.,0
O1000,C201,P063,2026-02-08,1,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요.,0
O1001,C201,P075,2026-03-08,1,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O1002,C201,P077,2026-04-11,1,1,환불 고민 중입니다. 지성이라 그런지 발랐더니 조금 따가웠어요. 광주 사는 최가은입니다. 배송 빨랐어요.,0
O1003,C201,P049,2026-04-11,1,4,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1004,C201,P147,2026-05-26,1,3,무난해요. 지성인데 자극 없이 잘 썼어요. 황동현 언니가 쓰는 거 보고 따라 샀습니다.,1
O1005,C202,P174,2025-11-12,1,5,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 조다은 언니가 쓰는 거 보고 따라 샀습니다.,0
O1006,C202,P141,2025-12-06,1,3,나쁘진 않은데 특별하진 않네요. 복합성인데 자극 없이 잘 썼어요.,0
O1007,C202,P017,2025-12-24,1,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요.,0
O1008,C202,P161,2026-01-02,3,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 수원 사는 조예린입니다. 배송 빨랐어요.,0
O1009,C202,P030,2026-03-05,1,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1010,C202,P197,2026-04-15,1,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-8297-7555으로 문자주세요.,0
O1011,C202,P010,2026-06-24,1,5,두 통째 쓰는 중이에요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,1
O1012,C203,P022,2025-12-12,1,4,친구가 좋다고 해서 샀는데 만족해요. 건성인데 자극 없이 잘 썼어요.,0
O1013,C203,P139,2026-03-31,1,5,두 통째 쓰는 중이에요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O1014,C203,P064,2026-05-06,1,5,샘플 써보고 본품 구매했어요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,1
O1015,C204,P157,2025-07-27,1,3,기대가 컸나 봐요. 눈가가 덜 접힌다는 게 느껴져요.,0
O1016,C204,P195,2025-08-22,1,3,기대가 컸나 봐요. 중성인데 자극 없이 잘 썼어요.,0
O1017,C204,P170,2026-06-16,2,3,가격 생각하면 이 정도는 하는 것 같아요. 올라오던 게 덜하다는 게 느껴져요. 샘플 문의는 minjun62@example.com 로 주세요.,0
O1018,C204,P121,2026-07-10,1,4,"두 통째 쓰는 중이에요. 젤 같은 제형이라 아침에 쓰기 좋아요. 이민준이라고 하고요, 매장 직원분이 친절했어요.",1
O1019,C205,P125,2025-09-07,1,2,환불 고민 중입니다. 속건조가 덜하다는 잘 모르겠어요.,0
O1020,C205,P047,2025-09-11,1,1,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 부산 사는 박도현입니다. 배송 빨랐어요.,0
O1021,C205,P016,2025-12-11,1,4,재구매입니다. 향이 세지 않아서 좋아요.,0
O1022,C205,P163,2026-01-15,1,4,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1023,C205,P117,2026-02-08,3,4,고민하다 샀는데 잘 산 것 같아요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1024,C205,P007,2026-07-06,2,5,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요.,0
O1025,C205,P130,2026-07-09,1,5,재구매입니다. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,1
O1026,C206,P145,2025-07-21,1,4,고민하다 샀는데 잘 산 것 같아요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1027,C206,P144,2025-08-23,1,2,광고를 너무 믿었나 봐요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 저는 신수빈인데 벌써 세 번째 재구매예요.,0
O1028,C206,P199,2025-09-20,1,3,기대가 컸나 봐요. 탱탱한 느낌이 오래간다는 게 느껴져요.,0
O1029,C206,P132,2025-09-28,1,5,두 통째 쓰는 중이에요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O1030,C206,P097,2026-04-10,1,4,재구매입니다. 향이 세지 않아서 좋아요. 임우진님이 추천해줘서 샀어요.,0
O1031,C206,P028,2026-04-28,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 샘플 문의는 subin10@example.com 로 주세요.,0
O1032,C206,P045,2026-06-02,1,5,재구매입니다. 향이 세지 않아서 좋아요.,0
O1033,C206,P069,2026-06-29,1,2,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,1
O1034,C207,P132,2025-08-16,1,1,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,0
O1035,C207,P196,2025-08-27,1,4,친구가 좋다고 해서 샀는데 만족해요. 산뜻한 제형이라 아침에 쓰기 좋아요. 카톡 아이디 siwoo62 입니다.,0
O1036,C207,P142,2025-11-23,1,4,샘플 써보고 본품 구매했어요. 어성초 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01074533587 연락주세요.,0
O1037,C207,P158,2026-01-31,1,5,재구매입니다. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,0
O1038,C207,P002,2026-02-10,1,5,친구가 좋다고 해서 샀는데 만족해요. 올라오던 게 덜하다는 게 느껴져요.,0
O1039,C207,P011,2026-06-13,1,5,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,1
O1040,C208,P058,2025-07-18,1,2,환불 고민 중입니다. 용량 대비 가격이 아쉬워요. 천안 사는 오수빈입니다. 배송 빨랐어요.,0
O1041,C208,P107,2025-07-24,1,4,재구매입니다. 알로에 들어간 거 찾다가 샀는데 만족합니다. 이지훈님이 추천해줘서 샀어요.,0
O1042,C208,P129,2025-08-19,1,4,친구가 좋다고 해서 샀는데 만족해요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 공구 원하시면 01024684610 연락주세요.,0
O1043,C208,P139,2025-10-07,1,5,친구가 좋다고 해서 샀는데 만족해요. 겉돌던 게 없어졌다는 게 느껴져요.,0
O1044,C208,P196,2025-12-30,1,5,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요.,0
O1045,C208,P159,2026-02-15,1,4,샘플 써보고 본품 구매했어요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O1046,C208,P088,2026-06-03,1,5,고민하다 샀는데 잘 산 것 같아요. 어성초 들어간 거 찾다가 샀는데 만족합니다.,1
O1047,C209,P011,2025-11-16,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1048,C209,P117,2025-12-30,1,3,무난해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O1049,C209,P102,2026-02-09,1,1,환불 고민 중입니다. 용량 대비 가격이 아쉬워요.,1
O1050,C210,P058,2025-08-25,1,2,환불 고민 중입니다. 용량 대비 가격이 아쉬워요. 재고 문의는 010 7429 8975 로 부탁드려요.,0
O1051,C210,P041,2025-09-06,1,2,저랑은 안 맞았어요. 건성이라 그런지 발랐더니 조금 따가웠어요.,0
O1052,C210,P132,2026-03-16,1,4,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O1053,C210,P029,2026-06-26,1,4,두 통째 쓰는 중이에요. 건성인데 자극 없이 잘 썼어요. 샘플 문의는 donghyun10@example.com 로 주세요.,1
O1054,C211,P102,2026-03-17,1,5,고민하다 샀는데 잘 산 것 같아요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O1055,C211,P006,2026-04-14,1,5,두 통째 쓰는 중이에요. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,0
O1056,C211,P153,2026-05-19,1,4,재구매입니다. 향이 세지 않아서 좋아요.,1
O1057,C212,P056,2026-02-27,1,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요. 천안 행신동 사는데 근처 매장에도 있더라고요.,0
O1058,C212,P141,2026-05-15,1,4,두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요.,0
O1059,C212,P154,2026-07-10,1,5,두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요.,1
O1060,C213,P014,2025-08-02,2,5,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O1061,C213,P115,2025-09-19,1,4,샘플 써보고 본품 구매했어요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1062,C213,P091,2025-10-02,1,4,샘플 써보고 본품 구매했어요. 올라오던 게 덜하다는 게 느껴져요. 재고 문의는 010 4707 3108 로 부탁드려요.,0
O1063,C213,P118,2026-02-05,2,4,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1064,C213,P176,2026-02-22,1,5,샘플 써보고 본품 구매했어요. 눈가가 덜 접힌다는 게 느껴져요. 수원 사는 김하윤입니다. 배송 빨랐어요.,1
O1065,C214,P138,2025-07-25,1,2,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요. 궁금하신 분은 010-8951-1405으로 문자주세요.,0
O1066,C214,P013,2025-10-04,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 용인 영통동 사는데 근처 매장에도 있더라고요.,1
O1067,C215,P025,2025-10-25,1,5,두 통째 쓰는 중이에요. 속건조가 덜하다는 게 느껴져요.,0
O1068,C215,P064,2025-11-04,1,3,기대가 컸나 봐요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O1069,C215,P087,2026-07-29,1,3,가격 생각하면 이 정도는 하는 것 같아요. 붉은 기가 빨리 가라앉는다는 게 느껴져요. 공구 원하시면 01099898005 연락주세요.,1
O1070,C216,P110,2025-09-09,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O1071,C216,P075,2025-09-16,2,5,"재구매입니다. 향이 세지 않아서 좋아요. 송하윤이라고 하고요, 매장 직원분이 친절했어요.",0
O1072,C216,P124,2026-03-29,1,4,샘플 써보고 본품 구매했어요. 겉돌던 게 없어졌다는 게 느껴져요.,1
O1073,C217,P197,2025-07-27,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 카톡 아이디 sangwoo92 입니다.,0
O1074,C217,P149,2025-09-21,1,4,"친구가 좋다고 해서 샀는데 만족해요. 탱탱한 느낌이 오래간다는 게 느껴져요. 강은수이라고 하고요, 매장 직원분이 친절했어요.",0
O1075,C217,P115,2025-11-19,2,3,가격 생각하면 이 정도는 하는 것 같아요. 올라오던 게 덜하다는 게 느껴져요.,0
O1076,C217,P001,2025-12-04,3,5,재구매입니다. 민감성인데 자극 없이 잘 썼어요.,0
O1077,C217,P137,2026-03-12,1,3,나쁘진 않은데 특별하진 않네요. 젤 같은 제형이라 아침에 쓰기 좋아요. 궁금하신 분은 010-3077-3835으로 문자주세요.,0
O1078,C217,P072,2026-04-22,1,5,고민하다 샀는데 잘 산 것 같아요. 판테놀 들어간 거 찾다가 샀는데 만족합니다. 대전 영통동 사는데 근처 매장에도 있더라고요.,0
